"","Study_id_f","first author","publication_date","semester","study design","population_category","historyofCOVID","country_clean","Country.Code","continent","Income group","GNI_per_c_WB","year_GNI","variant_clean","clean_vaccine","vac_type","dose_number","timing_of_dose_days","outcome_final","min_period_days","max_period_days","min_vac_intro","owid_vac_F40","owid_vac_F70","VE","LCL","UCL","include","justification","sensitivity","VE1","LCL.1","UCL.1","RR","RR.LCL","RR.UCL","ln.RR","SE.ln.RR"
"493",311,"Monge",2022-09-02,"2022 (Jul-Dec)","Case cohort","50-59 years","included","Spain","ESP","Europe","High income",30370,2019,"delta","Janssen Ad26.COV2.S","Vectored","1","14+","death",NA,NA,2020-12-30,2021-07-04,2021-08-31,89,64,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",311,"Monge",2022-09-02,"2022 (Jul-Dec)","Case cohort","50-59 years","included","Spain","ESP","Europe","High income",30370,2019,"delta","Heterologous platforms","Multiple","2","14+","infection",NA,NA,2020-12-30,2021-07-04,2021-08-31,88,85,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",311,"Monge",2022-09-02,"2022 (Jul-Dec)","Case cohort","50-59 years","included","Spain","ESP","Europe","High income",30370,2019,"delta","Heterologous platforms","Multiple","2","14+","symptomatic",NA,NA,2020-12-30,2021-07-04,2021-08-31,82,75,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",311,"Monge",2022-09-02,"2022 (Jul-Dec)","Case cohort","50-59 years","included","Spain","ESP","Europe","High income",30370,2019,"delta","Heterologous platforms","Multiple","2","14+","severe",NA,NA,2020-12-30,2021-07-04,2021-08-31,98,84,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",315,"Chatzilena",2022-12-07,"2022 (Jul-Dec)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","7+","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,82.5,76.2,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",315,"Chatzilena",2022-12-07,"2022 (Jul-Dec)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2",">=3 months","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,91.5,83.1,96.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",315,"Chatzilena",2022-12-07,"2022 (Jul-Dec)","Test-negative case-control","general pop","excluded","UK","GBR","Europe","High income",43240,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2",">3 months","severe",NA,NA,2020-12-21,2021-06-04,2021-12-23,79.5,71.5,85.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~47 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,37.5,36,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~60 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,0.8,-1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~47 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,58.8,49.3,66.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~60 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,29.4,50.4,76.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~47 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,75.2,67.7,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","BioNTech/Pfizer BNT162b2","mRNA","2","~60 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,59.1,27.2,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~46 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,47.2,45.8,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~59 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,30.3,28.9,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~46 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,64.7,57.2,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~59 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,61.5,49.6,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~46 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,69.6,62.3,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Moderna mRNA-1273","mRNA","2","~59 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,48.3,22.6,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~41 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,48.8,47.2,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~54 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,49,46.4,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~41 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,65.3,58.3,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~54 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,53.3,26.7,70.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~41 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,76.1,69.2,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"omicron","Janssen Ad26.COV2.S","Vectored","2","~54 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,77.5,19.6,93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~25 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,54.3,53.6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~38 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,47.4,46.6,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~25 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,85.8,83.4,87.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~38 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,70.9,65.3,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~25 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,89.6,87,91.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","~38 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,77.4,70.6,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~24 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,69.2,68.5,69.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~37 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,48.4,47.5,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~24 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,89.8,88.1,91.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~37 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,72.7,67.8,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~24 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,93,91.1,94.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","~37 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,85.1,80.1,88.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~20 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,59.2,57.7,60.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~33 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,60.5,58.9,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~20 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,77.9,72.2,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~33 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,70,64.8,74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~20 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,83.8,76.1,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"delta","Janssen Ad26.COV2.S","Vectored","2","~33 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,79.2,73.1,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~3 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,67.6,66.9,68.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~21 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,58.6,58,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~3 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,94.1,92.2,95.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~21 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,87.1,85,88.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~3 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,97.1,94.7,98.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","BioNTech/Pfizer BNT162b2","mRNA","2","~21 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,91.9,89.4,93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~2 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,90.1,89.6,90.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~20 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,71.9,71.3,72.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~2 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,96.5,95.1,97.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~20 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,90.4,88.6,91.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~2 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,97.2,95.1,98.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Moderna mRNA-1273","mRNA","2","~20 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,92.8,90.3,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~2 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,70.6,68.8,72.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~10 weeks","infection",NA,NA,2020-12-13,2021-05-14,NA,63,60.8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~2 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,67.9,56.5,76.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~10 weeks","severe",NA,NA,2020-12-13,2021-05-14,NA,79.3,71.7,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~2 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,85.7,74.6,91.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",326,"Lin",2022-09-26,"2022 (Jul-Dec)","Retrospective cohort","general pop","included","USA","USA","North America","High income",66220,2019,"alpha","Janssen Ad26.COV2.S","Vectored","2","~10 weeks","death",NA,NA,2020-12-13,2021-05-14,NA,80.5,75.7,84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-149","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,90,89,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","150+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,84,83,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-149","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,85,84,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","150+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,73,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-149","severe",NA,NA,2020-12-13,2021-05-14,NA,95,92,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","150+","severe",NA,NA,2020-12-13,2021-05-14,NA,89,88,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-149","severe",NA,NA,2020-12-13,2021-05-14,NA,90,88,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompetent adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","150+","severe",NA,NA,2020-12-13,2021-05-14,NA,80,79,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-149","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,79,64,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","150+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,64,54,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-149","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,62,45,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","150+","symptomatic",NA,NA,2020-12-13,2021-05-14,NA,56,46,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","14-149","severe",NA,NA,2020-12-13,2021-05-14,NA,81,69,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","Moderna mRNA-1273","mRNA","2","150+","severe",NA,NA,2020-12-13,2021-05-14,NA,73,68,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",336,"Embi",2023-05-22,"2023 (Jan-Jun)","Test-negative case-control","immunocompromised adults","included","USA","USA","North America","High income",66220,2019,"delta","BioNTech/Pfizer BNT162b2","mRNA","2","14-149","severe",NA,NA,2020-12-13,2021-05-14,NA,68,58,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
